name,sex
injum,0
iqra,0
iqrar,0
irfa,0
irtu,0
ishawar,0
ishika,0
ishmita,0
ishrana,0
isika,0
ismaliye,0
isnesh,0
jaanki,0
jafrin,0
jagrti,0
jagviri,0
jahani,0
jahirul,0
jaiguna,0
jaimala,0
jaimata,0
jaimati,0
jainaf,0
jainub,0
jaishmin,0
jaismeen,0
jaitun,0
jaivanti,0
jaiwanti,0
jakra,0
jamee,0
jameela,0
jamila,0
jamnaa,0
jamrujaha,0
janam,0
janid,0
janki,0
jannat,0
januka,0
janvi,0
japneet,0
jareena,0
jarim,0
jarina,0
jashgul,0
jashinal,0
jasina,0
jasleen,0
jaslin,0
jasmeet,0
jasmen,0
jasmina,0
jasoda,0
jassi,0
jaswinder,0
jatinder,0
javade,0
javitri,0
javuneesha,0
jayada,0
jayda,0
jaydurga,0
jayoti,0
jayotli,0
jayuti,0
jeba,0
jebi,0
jeeren,0
jeevanlata,0
jenab,0
jenifer,0
jenny,0
jesmin,0
jeta,0
jewa,0
jhamaku,0
jhanjhariya,0
jhansi,0
jhingi,0
jhora,0
jhoti,0
jhuhi,0
jhuma,0
jhumki,0
jhunna,0
jhunnu,0
jibanti,0
jina,0
jinat,0
jincy,0
jioty,0
joga,0
joity,0
jomiya,0
joohi,0
joshna,0
jotyi,0
joya,0
joyaa,0
joyate,0
joyti,0
jubaira,0
jubeda,0
jugan,0
jugani,0
julee,0
julekha,0
juli,0
jully,0
juna,0
junaid,0
juneb,0
jya,0
jyotsana,0
jyoty,0
kaamini,0
kaarti,0
kachan,0
kachri,0
kadu,0
kafia,0
kaifiya,0
kailaki,0
kailashi,0
kajal,0
kajalsundri,0
kajar,0
kajul,0
kalashi,0
kalawati,0
kallo,0
kalma,0
kalpeshwari,0
kalwati,0
kamakshya,0
kamar,0
kamjeet,0
kamlajeet,0
kamlash,0
kamli,0
kamni,0
kamreen,0
kamrulnisha,0
kamta,0
kanchaniya,0
kanchn,0
kangana,0
kanki,0
kanku,0
kanya,0
karamjeet,0
karima,0
karina,0
karishama,0
karisma,0
karma,0
karmi,0
karshana,0
karshma,0
kartika,0
kashis,0
kashum,0
kasish,0
kastoori,0
kasumbi,0
kaushaliya,0
kawal,0
kawita,0
kazal,0
kbeta,0
kehkasa,0
kehkasha,0
kela,0
kelama,0
kelashi,0
keli,0
kesar,0
kesavi,0
keshanti,0
keshu,0
kesnata,0
keta,0
khairu,0
khanchan,0
khasbhoo,0
khashbu,0
khasti,0
kherul,0
khima,0
khooshboo,0
khshbu,0
khubhu,0
khumlo,0
khurshida,0
khusbhoo,0
khusbhu,0
khusboo,0
khush,0
khushabu,0
khushbari,0
khushbhu,0
khushbu,0
khushnasiba,0
khushnudi,0
khushnuma,0
killo,0
kimmineelam,0
kiniya,0
kinya,0
kirann,0
kiranti,0
kiriti,0
kishana,0
kishmat,0
kismat,0
kismti,0
kiswar,0
kitti,0
klu,0
kmo,0
koilu,0
konika,0
konti,0
kooki,0
kosaleya,0
kosalya,0
kosar,0
koshal,0
koshlya,0
koslya,0
kosylaya,0
koyali,0
krashana,0
krashna,0
kripya,0
krishama,0
krishka,0
krishma,0
krishnamanisha,0
kriti,0
kritikakittu,0
kulina,0
kulsum,0
kulvinder,0
kum,0
kumara,0
kumarage,0
kumare,0
kuntesh,0
kupooja,0
kureja,0
kushagra,0
kusham,0
kushamvir,0
kushbu,0
kushi,0
kushma,0
kushmi,0
kushmita,0
kushum,0
kushumavati,0
kushumlata,0
kuso,0
kusuma,0
kusumlata,0
labbhi,0
lad,0
lada,0
ladakunvar,0
ladi,0
ladli,0
ladu,0
lahida,0
laja,0
lajja,0
lajjavati,0
lakhbir,0
lakhe,0
lakhsmi,0
lakhya,0
lalmuni,0
laltes,0
laltesh,0
laltia,0
lalutha,0
lambhu,0
lashma,0
laskshita,0
lavali,0
lavi,0
lavli,0
lavpreet,0
laxami,0
laxita,0
laxmeena,0
laxminankai,0
layba,0
leelawati,0
lila,0
lilabai,0
liladevi,0
lilaki,0
lilavati,0
lilima,0
limca,0
lisha,0
long,0
lta,0
lushi,0
luxmi,0
maadhuri,0
maahi,0
maalti,0
maanmati,0
maaya,0
mabiya,0
machhala,0
madam,0
madhuni,0
madhvi,0
madhwi,0
madina,0
maheshar,0
mahimunasvi,0
mahjabi,0
mahlikka,0
mahmun,0
mahrul,0
mahvish,0
mahzbin,0
maigo,0
mainka,0
mairi,0
mairy,0
majida,0
majidunisha,0
majoo,0
majrula,0
malika,0
mallik,0
mallo,0
malti,0
malvika,0
mam,0
mamanbai,0
mamini,0
mamita,0
mammta,0
mamoita,0
mamt,0
mamtalalita,0
mamtha,0
mamuna,0
mamuni,0
mana,0
manbai,0
manbhar,0
manbharbai,0
manbhari,0
manchan,0
manda,0
mandi,0
mandothi,0
mandvi,0
maneesha,0
maneeta,0
manfool,0
manglesh,0
mangubai,0
manimegla,0
manira,0
manisa,0
manita,0
manjinder,0
manjoo,0
manka,0
mankuri,0
manlisa,0
manno,0
manohari,0
manorma,0
manormapal,0
manoti,0
manpritkour,0
mansa,0
mansavi,0
mansha,0
mansi,0
mantasha,0
manti,0
manuja,0
manwi,0
mariam,0
marium,0
mariya,0
mariyam,0
marjana,0
marjina,0
marshilah,0
marti,0
marya,0
maryana,0
marzina,0
mashli,0
masum,0
masuma,0
matul,0
mausam,0
mazida,0
meela,0
meenakashi,0
meenat,0
meenaxi,0
meeno,0
meeramai,0
meesh,0
meethu,0
meetu,0
mega,0
meghana,0
meghasandhya,0
mehar,0
mehfooj,0
mehnaj,0
mehnaz,0
mehronisha,0
mehru,0
mehrunisha,0
mehvish,0
mehwish,0
mem,0
mema,0
mena,0
menadevi,0
menakshi,0
menu,0
mercy,0
mero,0
merry,0
meti,0
meva,0
mhega,0
midhana,0
milka,0
mina,0
minakchi,0
minakshi,0
minaksi,0
minakumari,0
minakxi,0
minaxi,0
minaxni,0
minitwa,0
minka,0
minkashi,0
minu,0
mira,0
mis,0
misbah,0
mishbha,0
miss,0
mitali,0
mithalesh,0
mithi,0
mjudi,0
mmta,0
mnisha,0
mobsheera,0
mohani,0
mohni,0
mohseena,0
mohsina,0
moka,0
momena,0
momina,0
momita,0
monam,0
monika,0
monini,0
monny,0
mony,0
mooli,0
moona,0
moral,0
morki,0
mosam,0
moshri,0
mosmi,0
mousam,0
mrs,0
mubshshira,0
mudsay,0
mukiman,0
muli,0
mulina,0
munbura,0
munia,0
munjira,0
munmun,0
munnadevi,0
munnia,0
munny,0
muntrin,0
murjina,0
murshida,0
mursida,0
murti,0
murtibai,0
musarrat,0
mushkan,0
muskanruksher,0
muskarn,0
muskhan,0
muslima,0
musmi,0
musra,0
musrat,0
mustki,0
nabila,0
nachita,0
nadu,0
nafeesa,0
nafisa,0
nagia,0
nagina,0
nagma,0
nahani,0
nahida,0
naima,0
nainshi,0
najara,0
najarana,0
najda,0
najira,0
najiya,0
najma,0
najmin,0
najni,0
najo,0
najrana,0
najreen,0
namarta,0
nameeta,0
namen,0
namra,0
nana,0
nancy,0
nandani,0
nandni,0
nanki,0
nano,0
nanshi,0
nanveet,0
naraini,0
narbada,0
narbda,0
nargesh,0
nargis,0
nargish,0
narmda,0
naryani,0
naseeba,0
naseema,0
nashima,0
nashrin,0
nasibu,0
nasima,0
nasira,0
nasreema,0
nasreen,0
nasrin,0
nassin,0
nathi,0
nathiya,0
naushi,0
naveeda,0
naveela,0
navita,0
naviya,0
navjat,0
navleen,0
nayaka,0
nayamati,0
nayna,0
nazahat,0
nazani,0
nazia,0
nazibuneesha,0
nazima,0
nazira,0
naziya,0
nazma,0
nazmaa,0
nazmin,0
nazneen,0
nazrana,0
nazreen,0
nazrin,0
neaha,0
neelachal,0
neeli,0
neelima,0
neelu,0
neema,0
neemi,0
neesa,0
neesha,0
neetanarayani,0
neharika,0
nekki,0
nelam,0
nemsi,0
nena,0
nency,0
neni,0
nenshi,0
nensi,0
neraj,0
nibha,0
nibo,0
nicharon,0
nida,0
nigar,0
nikahat,0
nikhad,0
nikil,0
nikitaniki,0
nikkhar,0
nikky,0
niksiya,0
nilam,0
nilofar,0
nimla,0
nimmy,0
nini,0
nipam,0
nirja,0
nirjala,0
nirjla,0
nirma,0
nirmla,0
nirosha,0
niru,0
nirutma,0
nirvat,0
nirwat,0
nisa,0
nisat,0
nishaneelam,0
nishar,0
nitam,0
nitasha,0
nitika,0
noni,0
noojo,0
noomi,0
nooreen,0
noorin,0
noorjaha,0
noorjahan,0
noorjhan,0
noorpa,0
noreen,0
norti,0
nosar,0
nosi,0
novisha,0
nshima,0
ntasha,0
nupur,0
nuraish,0
nurbi,0
nurjaha,0
nursa,0
nusrant,0
nusrat,0
oma,0
ompati,0
omwati,0
onginye,0
padama,0
paka,0
pakhali,0
pallawi,0
pallvi,0
palvi,0
palvinder,0
pamjeet,0
pammi,0
pammy,0
pampa,0
panchma,0
panchoo,0
panchu,0
panchuri,0
pangita,0
panku,0
panmati,0
papiya,0
pappy,0
papu,0
papudi,0
para,0
paramdeep,0
paramshela,0
parbha,0
pareeti,0
parerna,0
pargati,0
pariksha,0
parinka,0
pariti,0
parmeshwari,0
parmeswari,0
parmila,0
parmita,0
parniti,0
paro,0
parsann,0
parsi,0
partibha,0
partima,0
paru,0
parvashi,0
parveena,0
parvin,0
parvti,0
parwati,0
paryanka,0
patasi,0
pataso,0
pawni,0
payana,0
pear,0
peena,0
peenu,0
pharjana,0
philomina,0
phol,0
pholwanti,0
pholwati,0
phoola,0
phooli,0
phoolla,0
phoolmani,0
phoolwanti,0
phul,0
phulbi,0
phuli,0
phulkana,0
pinkey,0
pinkimalti,0
pinky,0
pirmika,0
piroj,0
piryanka,0
pista,0
pitika,0
piyari,0
poga,0
poneem,0
pooga,0
poojadevi,0
poojaneha,0
pool,0
prabhila,0
prabhjot,0
prableen,0
pragti,0
prameela,0
pramil,0
prasanta,0
prati,0
pratiksha,0
praveena,0
pree,0
preena,0
preety,0
premature,0
premawati,0
premi,0
premjit,0
premla,0
premlata,0
premo,0
premwati,0
premwatiradha,0
prete,0
preti,0
preyank,0
prezi,0
prinka,0
prinkaya,0
prinkya,0
pritee,0
pritibha,0
pritika,0
prity,0
priyak,0
priyaka,0
priyaki,0
priyanshu,0
priyansi,0
priynka,0
promila,0
prwem,0
prya,0
pryanika,0
pryanka,0
pryinka,0
pujadevi,0
pujarakhi,0
pulita,0
punam,0
puneeta,0
punni,0
purnima,0
pushapa,0
pushpan,0
pushpawati,0
pushplata,0
puspa,0
puspha,0
putulu,0
pyari,0
rabhida,0
rabin,0
rabina,0
rabita,0
rabiya,0
rachna,0
rachnu,0
rachpreet,0
radhab,0
radhabai,0
radhadalal,0
radikha,0
rafikan,0
raghuvinder,0
ragina,0
ragni,0
rahat,0
rahi,0
rahila,0
rahimun,0
rahina,0
rahnuma,0
rainu,0
raisha,0
raishma,0
raismi,0
rajanti,0
rajbala,0
rajbiri,0
rajeena,0
rajenderi,0
rajeshwari,0
rajeswaryrajochanchal,0
rajia,0
rajina,0
rajiya,0
rajkali,0
rajkanwar,0
rajkaranta,0
rajkarnta,0
rajkumaribabli,0
rajl,0
rajlaxmi,0
rajrani,0
rajshree,0
rajudi,0
rajwanti,0
rajwati,0
rakeeba,0
rakha,0
rakhee,0
rakki,0
ramaiya,0
ramba,0
rambai,0
rambiri,0
ramdevi,0
ramdhani,0
ramdulari,0
ramila,0
raminder,0
ramjanki,0
ramjas,0
ramkali,0
ramkanya,0
ramli,0
rampayari,0
ramrati,0
ramsati,0
ramvati,0
ramwati,0
rangeeta,0
ranipal,0
raniya,0
ranjeeta,0
ranjna,0
ranjnika,0
ranki,0
ranni,0
ranu,0
rashida,0
rashidrobhi,0
rashika,0
rashimi,0
rashma,0
rashni,0
rasida,0
rasmi,0
ratani,0
ratmo,0
ratni,0
ratnijasoda,0
raunaf,0
ravena,0
ravina,0
ravinda,0
ravita,0
rawana,0
rawi,0
razia,0
razida,0
raziya,0
razni,0
rebecca,0
reekha,0
reema,0
reemi,0
reeta,0
reeti,0
reetima,0
reetu,0
rehana,0
rehmati,0
reka,0
rekhwan,0
rema,0
rencho,0
rennu,0
renurinki,0
reshama,0
reshami,0
resmi,0
revakshi,0
revti,0
richaraj,0
ridhima,0
rihana,0
riju,0
rijwana,0
rikkenchi,0
rimasha,0
rimmi,0
rimpi,0
rimpy,0
rimzim,0
rina,0
rinesh,0
rini,0
rinju,0
rinke,0
rinky,0
rinukanwr,0
risabh,0
rishma,0
rita,0
riti,0
rizvana,0
rizwana,0
robi,0
rohila,0
rojmen,0
rojmeri,0
roobi,0
roopali,0
rooshi,0
rosan,0
rosanjahan,0
roshanara,0
roshani,0
roshini,0
rosina,0
rozi,0
rozina,0
rozy,0
ruanbza,0
rubbi,0
rubbina,0
rubby,0
rubee,0
rubeena,0
rubey,0
rubi,0
rubina,0
rubiya,0
rubjaan,0
rubo,0
ruby,0
ruchika,0
ruckmani,0
rucksana,0
ruhhena,0
ruji,0
ruka,0
rukhar,0
rukhsana,0
rukhsna,0
rukhsona,0
rukiya,0
rukmani,0
ruksaar,0
ruksana,0
rukshana,0
rukshar,0
ruksin,0
rukya,0
rumal,0
runiya,0
rupam,0
rupanjali,0
ruppa,0
rusan,0
rushali,0
ruvi,0
ruzina,0
rvina,0
saahin,0
saalu,0
saana,0
saaniya,0
saanu,0
sabanam,0
sabanamoni,0
sabba,0
sabbo,0
sabeeha,0
sabeena,0
sabenoortamanna,0
sabhana,0
sabila,0
sabina,0
sabita,0
sabiya,0
sabna,0
sabnam,0
sabnur,0
sabra,0
sabreen,0
sabrin,0
sabrina,0
sadiya,0
saeshta,0
safali,0
safia,0
safika,0
safila,0
safina,0
safiya,0
sagira,0
sagiran,0
sagit,0
sagitaharsita,0
sagrika,0
sagufta,0
sahaja,0
sahajha,0
sahanaj,0
sahar,0
sahawaj,0
saheen,0
sahenaj,0
sahgufta,0
sahiba,0
sahida,0
sahima,0
sahin,0
sahina,0
sahira,0
sahishta,0
sahista,0
sahjadi,0
sahnara,0
sahrul,0
saida,0
saiesta,0
saifali,0
saima,0
saimun,0
saira,0
saista,0
saiyada,0
sajana,0
sajda,0
sajia,0
sajida,0
sajini,0
sajiya,0
sajma,0
sajmeen,0
saka,0
sakeena,0
sakila,0
sakina,0
sakinakajal,0
sakiran,0
saksi,0
saku,0
sakuntala,0
sakuntla,0
salama,0
salima,0
salini,0
sally,0
salma,0
salmakhatun,0
salmi,0
salomi,0
salu,0
salupa,0
sama,0
samaiali,0
samaprveen,0
sameena,0
samiksa,0
samiksha,0
samima,0
samiron,0
samiya,0
samman,0
samoti,0
samra,0
samreen,0
samrin,0
samsad,0
samsida,0
samundri,0
samvedna,0
samya,0
san,0
sana,0
sanaali,0
sandeepa,0
sandha,0
sandiya,0
sandna,0
sandya,0
saneha,0
sangeena,0
sangeet,0
sangeta,0
sangita,0
sanha,0
sania,0
sanita,0
sanjeeta,0
sanjida,0
sanjna,0
sanjogta,0
sanjoh,0
sanna,0
sanno,0
sano,0
sanoshi,0
santa,0
santara,0
santna,0
santo,0
santok,0
santoshi,0
santra,0
santro,0
sapana,0
sapita,0
sarabjit,0
sarah,0
sarangthem,0
saranthem,0
sararwati,0
saraswati,0
sarbari,0
sarda,0
sareen,0
saridevi,0
sarika,0
sarjaha,0
sarla,0
sarmeela,0
sarmila,0
saroja,0
sarojani,0
sarojini,0
sarojni,0
sarsawati,0
sarshwati,0
sarswati,0
saru,0
sarwesh,0
sarwitavm,0
sashikala,0
sasibala,0
satosh,0
sattu,0
satvida,0
satwander,0
satwanti,0
satwinder,0
satyavati,0
satyvati,0
sauni,0
saveena,0
saveroon,0
saveta,0
savia,0
saviha,0
savina,0
savita,0
saviti,0
savitri,0
savreen,0
savrin,0
sawana,0
sawanapinki,0
sawariya,0
sawati,0
sawatri,0
saweta,0
sawitri,0
sawtri,0
sayada,0
sayana,0
sayara,0
sayari,0
sayda,0
sayeri,0
sayja,0
sayma,0
sayna,0
sayra,0
sazi,0
sazia,0
saziya,0
sazmin,0
sazya,0
seeba,0
seekha,0
seelam,0
seema,0
seeriya,0
seetal,0
seeva,0
sefali,0
sehjal,0
sehnaaz,0
sehnaj,0
sehnaz,0
sehran,0
sehrunisa,0
sejan,0
selars,0
sema,0
sen,0
senthia,0
sera,0
serul,0
seva,0
seweta,0
shabana,0
shabanam,0
shabanm,0
shabbenour,0
shabbi,0
shabbo,0
shabila,0
shabina,0
shabnam,0
shabnur,0
shabra,0
shabreen,0
shadhana,0
shadhna,0
shadiya,0
shadna,0
shaguftamunny,0
shahera,0
shahgujta,0
shahiba,0
shahida,0
shahin,0
shahina,0
shahista,0
shahjadi,0
shahna,0
shahnaj,0
shahnam,0
shahnaz,0
shahnaza,0
shahrish,0
shahzadi,0
shaifali,0
shaila,0
shaili,0
shailja,0
shaina,0
shaira,0
shajiya,0
shakeela,0
shakeena,0
shakina,0
shakshi,0
shakun,0
shakuna,0
shakuntala,0
shakuntalapooja,0
shakuntla,0
shakuntlababy,0
shakutal,0
shalesh,0
shalini,0
shallu,0
shaloo,0
shalu,0
shama,0
shamima,0
shamina,0
shampa,0
shamrin,0
shamshina,0
shana,0
shanah,0
shanaj,0
shanawazheena,0
shanaz,0
shanichari,0
shanjhan,0
shankri,0
shankuntla,0
shanno,0
shano,0
shanta,0
shanty,0
sharadhha,0
sharinimle,0
sharjprit,0
sharmila,0
sharmili,0
sharmistha,0
sharuna,0
shashibala,0
shathi,0
shavani,0
shaving,0
shavitri,0
shayana,0
shayma,0
shayna,0
shayra,0
shazida,0
shbana,0
sheela,0
sheelu,0
sheensar,0
sheenu,0
shefali,0
shefalipuja,0
shehnaz,0
shekiba,0
shela,0
shelly,0
shenaz,0
shetal,0
shgita,0
shiba,0
shiena,0
shifali,0
shika,0
shila,0
shilap,0
shilly,0
shilpa,0
shilpi,0
shilu,0
shima,0
shimala,0
shimla,0
shimpi,0
shimran,0
shine,0
shipra,0
shirishty,0
shiteel,0
shittal,0
shivalika,0
shivangi,0
shivaniprachi,0
shivkumari,0
shiwani,0
shiya,0
shkundla,0
shkuntala,0
shma,0
shmejha,0
shneha,0
shobina,0
shoiba,0
shokraji,0
shorav,0
shqakuntla,0
shrabani,0
shravani,0
shreemati,0
shrishti,0
shruti,0
shukla,0
shukramani,0
shulekha,0
shumita,0
shun,0
shushila,0
shushma,0
shushree,0
shusila,0
shvani,0
shveta,0
shweta,0
shyamvati,0
shymo,0
sibanaz,0
siddhi,0
sidhi,0
sifa,0
sikha,0
sila,0
silpa,0
silpi,0
silvia,0
sima,0
simabharti,0
similata,0
simmi,0
simmy,0
simpi,0
simren,0
sinaa,0
sipra,0
sira,0
sirish,0
sirjna,0
sisty,0
sital,0
sitara,0
sithal,0
sitra,0
sivani,0
siza,0
skunatla,0
smariti,0
smarti,0
smriti,0
smts,0
smtsunita,0
sna,0
snah,0
sneh,0
sneha,0
snehlata,0
sngeeta,0
sniya,0
snjana,0
sntosh,0
soam,0
soba,0
sobha,0
sohi,0
sohni,0
soma,0
somanti,0
somdevi,0
somi,0
somil,0
somwati,0
sonaki,0
sonal,0
sonika,0
soniya,0
sony,0
sonyi,0
soona,0
soonam,0
sosan,0
sosari,0
sosri,0
sozi,0
spana,0
spna,0
srimati,0
srishty,0
srita,0
subani,0
subhadra,0
subhagi,0
subhagya,0
subhangi,0
subhapal,0
subhdra,0
subhi,0
subhiya,0
sucheta,0
suchi,0
suchita,0
suchitra,0
suda,0
sudha,0
sudhama,0
sudhata,0
sudma,0
sufia,0
sufiya,0
sugandb,0
sugandha,0
suganti,0
sugna,0
suhagini,0
suhaliya,0
suhana,0
suhani,0
suhsmita,0
sujanti,0
sujli,0
sukanya,0
sukenta,0
sukhdeep,0
sukhdevi,0
sukheeya,0
sukhpreeet,0
sukhvir,0
sukhwanti,0
sukmani,0
sukrita,0
sukshana,0
sulekha,0
sulochna,0
sultana,0
suma,0
sumaila,0
sumalia,0
sumanlta,0
sumanthra,0
sumedha,0
sumemtra,0
sumentra,0
sumirta,0
sumita,0
sunaki,0
sunali,0
sunarkali,0
sunarki,0
sunayna,0
sundari,0
sundga,0
sundri,0
suneeta,0
sunena,0
suneta,0
sunhara,0
sunita,0
sunitha,0
sunpreet,0
suntia,0
supiriya,0
supna,0
supyar,0
suraiya,0
surbhi,0
surekha,0
surgayani,0
suriti,0
surjiya,0
surti,0
sus,0
sushama,0
susheela,0
sushela,0
sushhmita,0
sushma,0
sushmita,0
sushree,0
sushri,0
susila,0
susma,0
susmita,0
susri,0
sutiya,0
swagtika,0
swaliya,0
swaranjeet,0
swata,0
swatri,0
sweeti,0
sweety,0
sweta,0
swetha,0
swetna,0
switi,0
tabassum,0
tabasum,0
tabbasum,0
tabbsum,0
tabbusum,0
tabbwum,0
tabssum,0
tabsum,0
tabwsum,0
tahira,0
tahseen,0
taitra,0
tajmaha,0
tajrani,0
taki,0
takshila,0
tamanna,0
tamsa,0
tane,0
tania,0
tanisha,0
taniya,0
tanjima,0
tannu,0
tanu,0
tanushri,0
tanvi,0
tanya,0
tapsam,0
tapsya,0
tapsyum,0
taramati,0
taranjeet,0
tarannum,0
tarawati,0
tarnnum,0
tarnum,0
taruna,0
tarunnam,0
tasbiha,0
tashkkur,0
taslima,0
tasmina,0
tasnim,0
tasveeran,0
tavvasum,0
tayab,0
teena,0
tehmina,0
teja,0
tina,0
tinki,0
tinvkal,0
tipu,0
tisha,0
tiwankle,0
tiwnkal,0
tohmeena,0
trannum,0
tranoom,0
trepti,0
tripta,0
tripti,0
triveni,0
tuba,0
tulasi,0
tulki,0
tulsa,0
tulsha,0
tumpa,0
turveny,0
twenkle,0
twinkal,0
twinkil,0
twinkle,0
tyara,0
udi,0
udita,0
ugam,0
uganta,0
ugma,0
ujama,0
ujamma,0
umda,0
umedi,0
umesha,0
umma,0
umme,0
umrawti,0
unnati,0
upasana,0
upasna,0
urvarshi,0
urvashi,0
urwashi,0
usha,0
utpana,0
uzma,0
vadhi,0
vaijanti,0
vaishanvi,0
vakila,0
valentina,0
vandana,0
vandhana,0
vandhna,0
vandita,0
vanshika,0
varda,0
varisha,0
varsa,0
varsh,0
vashanavi,0
vashila,0
vasida,0
vasiya,0
vedehi,0
veejita,0
veena,0
veenita,0
veenu,0
veermati,0
veero,0
veronika,0
versa,0
vesali,0
veshali,0
vibha,0
vicakha,0
vidha,0
vidhavati,0
vidhya,0
vidisha,0
vidyawati,0
vijaya,0
vijayanta,0
vijaynti,0
vijayta,0
vikshi,0
vimala,0
vimla,0
vinder,0
vineeta,0
vineta,0
vinita,0
vinna,0
vipasha,0
viren,0
virjiniya,0
vironika,0
virwanti,0
vishakha,0
vishavkarma,0
vyelet,0
waheeda,0
wareesha,0
wilkish,0
yamini,0
yamuna,0
yashdhra,0
yashika,0
yashmin,0
yashoda,0
yashodha,0
yashsvi,0
yasmeen,0
yasmeenlali,0
yasoda,0
yasodha,0
yinita,0
yogeshwari,0
yoshoda,0
yukilal,0
zahira,0
zainab,0
zareena,0
zarina,0
zeba,0
zeenat,0
zenab,0
zhini,0
zina,0
zoya,0
aashika,0
abhati,0
abhaya,0
abhidha,0
abhidhya,0
abhijna,0
abhilasa,0
abhinithi,0
abhiprithi,0
abhirathi,0
abhisri,0
abhithi,0
abja,0
aboil,0
acira,0
adarsha,0
adishree,0
aditha,0
adithi,0
adrija,0
advika,0
adya,0
aghanashini,0
agrata,0
agrima,0
ahilya,0
ahladita,0
ahladitha,0
ajala,0
ajeeta,0
akalka,0
akanksha,0
akshaya,0
aksithi,0
alaka,0
alaknanda,0
almas,0
alopa,0
alpa,0
amala,0
amani,0
amarta,0
ambalika,0
ambu,0
ambuda,0
amithi,0
amoda,0
amritkala,0
amshula,0
anagha,0
anala,0
anandalakshmi,0
anandamayi,0
anandita,0
anantha,0
anasuya,0
anathi,0
anavi,0
anchita,0
anhithi,0
aninditha,0
anjalika,0
anjushri,0
ankitha,0
anokhi,0
antini,0
anuga,0
anula,0
anulekha,0
anunitha,0
anuprabha,0
anuragini,0
anurati,0
anusri,0
anuva,0
anwesha,0
anya,0
apala,0
aparajita,0
archisha,0
ariktha,0
arundhathi,0
asavari,0
aseema,0
ashakiran,0
ashalata,0
ashavari,0
ashoka,0
ashritha,0
aslesha,0
asvika,0
atasi,0
ayushmati,0
bageshri,0
bakula,0
bandhura,0
bani,0
bhanuja,0
cauvery,0
chadna,0
chahana,0
chaitaly,0
chakori,0
chakrika,0
champabati,0
champakali,0
champakavathi,0
champamalini,0
champika,0
chanasya,0
chandalini,0
chandana,0
chandanika,0
chandrabali,0
chandrabhaga,0
chandrabindu,0
chandraja,0
chandraki,0
chandrakin,0
chandraleksha,0
chandramathi,0
chandramukhi,0
chandrani,0
chandratara,0
chandravathi,0
changuna,0
chapala,0
charitra,0
charumati,0
charuprabha,0
charusheela,0
charusila,0
chatura,0
chayana,0
chellam,0
chhavvi,0
chimayi,0
chinmayi,0
chiti,0
chitkala,0
chitragandha,0
chitralekha,0
chitrali,0
chitramala,0
chitramaya,0
chitrangada,0
chitrani,0
chitrarathi,0
chitrarekha,0
chitrita,0
chumban,0
dadhija,0
dakshakanya,0
dakshayani,0
dalaja,0
darika,0
darpanika,0
darshini,0
dayamayee,0
dayita,0
debanshi,0
deeba,0
deepabali,0
deepamala,0
deepana,0
deepanwita,0
deepaprabha,0
deepitha,0
deepta,0
deeptikana,0
deeptimoyee,0
deshna,0
devahuti,0
devakanya,0
devalatha,0
devalekha,0
devamati,0
devamayi,0
devangana,0
devasmitha,0
devasree,0
devina,0
dhanalakshmi,0
dhanapriya,0
dhanyata,0
dharani,0
dharitri,0
dhatri,0
dhitha,0
dhithi,0
dhuthi,0
dilber,0
divena,0
doyel,0
draupadi,0
druthi,0
durva,0
dwipavati,0
ecchumati,0
edhitha,0
ehimaya,0
ekadhana,0
ekaja,0
ekantha,0
ekanthika,0
ekaparana,0
ekavali,0
ekisha,0
elampirai,0
elavarasi,0
elili,0
enakshi,0
eshanika,0
eshanya,0
eshika,0
ethaha,0
faiza,0
fajyaz,0
fawiza,0
foolan,0
fulki,0
fullara,0
gagana,0
gaganadipika,0
gaganasindhu,0
gajalakshmi,0
ganda,0
gandha,0
gandhali,0
gandhara,0
gandhari,0
gandharika,0
gandhini,0
gangika,0
ganitha,0
garati,0
gathika,0
gatita,0
gauhar,0
gayana,0
gayanthika,0
gazala,0
geshna,0
girika,0
gitali,0
gool,0
gopa,0
gorochana,0
govindi,0
grhalakshmi,0
grhitha,0
gulika,0
gunasundari,0
gunitha,0
gunjana,0
gunjika,0
gunwanti,0
gurjari,0
gyanada,0
hafiza,0
haimavati,0
hamsa,0
hanima,0
hansanandini,0
hansaveni,0
hariganga,0
harijatha,0
harimanti,0
harinakshi,0
harithi,0
harmya,0
harshada,0
harshitha,0
hasanthi,0
hasika,0
hasita,0
hasna,0
hasumati,0
hatisha,0
hemakshi,0
hemangini,0
hemanya,0
hemavati,0
hima,0
himagouri,0
hindola,0
hiranmayi,0
hiranyadha,0
hirkani,0
hita,0
holika,0
hradha,0
husna,0
ibha,0
idhika,0
idhitri,0
iha,0
ihina,0
ihitha,0
iksha,0
ikshana,0
ikshitha,0
ilampirai,0
ilavalagi,0
ilisha,0
indiya,0
indratha,0
indulala,0
induleksh,0
induma,0
inika,0
iniya,0
inkurali,0
iraja,0
isai,0
ishanika,0
ishanya,0
ivy,0
iyalisai,0
jabeen,0
jagadamba,0
jagathi,0
jagavi,0
jagrati,0
jahanara,0
jaheel,0
jailekha,0
jaiman,0
jaimathi,0
jaipriya,0
jaishree,0
jaisudha,0
jalabala,0
jaladhi,0
jaladhija,0
jalahasini,0
jalanhili,0
jalela,0
janhitha,0
janitha,0
jansi,0
januja,0
jasodhara,0
jayalakshmi,0
